WeatherData3
Time[h],GlobalRadiation[W/m2],DiffusRadiation[W/m2],AmbientAirTemperature[C],AmbientAirHumidity[%]
1719.00,708.00,71.00,17.70,48.00
1720.00,573.00,57.00,17.80,50.00
1721.00,392.00,48.00,17.40,49.00
1722.00,189.00,42.00,16.60,56.00
1723.00,6.00,6.00,15.50,54.00
1724.00,0.00,0.00,14.80,63.00
1725.00,0.00,0.00,14.20,65.00
1726.00,0.00,0.00,13.60,66.00
1727.00,0.00,0.00,13.00,68.00
1728.00,0.00,0.00,12.40,73.00
1729.00,0.00,0.00,11.90,77.00
1730.00,0.00,0.00,11.30,81.00
1731.00,0.00,0.00,10.70,81.00
1732.00,0.00,0.00,10.40,86.00
1733.00,0.00,0.00,10.10,87.00
1734.00,0.00,0.00,9.80,89.00
1735.00,0.00,0.00,9.80,93.00
1736.00,67.00,42.00,10.40,93.00
1737.00,231.00,88.00,11.70,91.00
1738.00,425.00,125.00,13.10,80.00
1739.00,591.00,123.00,14.50,70.00
1740.00,700.00,146.00,15.80,61.00
1741.00,693.00,238.00,16.70,59.00
1742.00,657.00,239.00,17.20,59.00
1743.00,571.00,236.00,17.50,57.00
1744.00,441.00,209.00,17.50,56.00
1745.00,298.00,142.00,17.10,58.00
1746.00,132.00,97.00,16.30,64.00
1747.00,4.00,4.00,15.40,72.00
1748.00,0.00,0.00,14.80,77.00
1749.00,0.00,0.00,14.20,81.00
1750.00,0.00,0.00,13.70,82.00
1751.00,0.00,0.00,13.10,83.00
1752.00,0.00,0.00,12.60,85.00
1753.00,0.00,0.00,12.10,87.00
1754.00,0.00,0.00,11.60,89.00
1755.00,0.00,0.00,11.00,86.00
1756.00,0.00,0.00,10.70,88.00
1757.00,0.00,0.00,10.50,89.00
1758.00,0.00,0.00,10.30,87.00
1759.00,0.00,0.00,10.20,87.00
1760.00,78.00,37.00,11.00,83.00
1761.00,251.00,74.00,12.40,73.00
1762.00,418.00,116.00,13.70,64.00
1763.00,542.00,189.00,15.00,56.00
1764.00,643.00,214.00,16.10,55.00
1765.00,655.00,279.00,16.90,51.00
1766.00,692.00,244.00,17.70,51.00
1767.00,600.00,203.00,18.00,50.00
1768.00,491.00,170.00,18.10,48.00
1769.00,339.00,120.00,17.80,53.00
1770.00,164.00,73.00,17.10,53.00
1771.00,8.00,8.00,16.10,56.00
1772.00,0.00,0.00,15.60,65.00
1773.00,0.00,0.00,15.00,70.00
1774.00,0.00,0.00,14.40,70.00
1775.00,0.00,0.00,13.90,70.00
1776.00,0.00,0.00,13.30,78.00
1777.00,0.00,0.00,12.90,76.00
1778.00,0.00,0.00,12.40,76.00
1779.00,0.00,0.00,11.90,78.00
1780.00,0.00,0.00,11.60,74.00
1781.00,0.00,0.00,11.30,74.00
1782.00,0.00,0.00,11.10,73.00
1783.00,0.00,0.00,11.00,75.00
1784.00,60.00,50.00,11.60,69.00
1785.00,193.00,152.00,12.60,67.00
1786.00,314.00,246.00,13.60,62.00
1787.00,443.00,294.00,14.60,60.00
1788.00,520.00,351.00,15.50,60.00
1789.00,599.00,344.00,16.40,58.00
1790.00,618.00,312.00,17.10,55.00
1791.00,582.00,233.00,17.50,55.00
1792.00,484.00,168.00,17.70,59.00
1793.00,350.00,109.00,17.60,58.00
1794.00,186.00,54.00,17.00,63.00
1795.00,12.00,12.00,16.10,71.00
1796.00,0.00,0.00,16.00,74.00
1797.00,0.00,0.00,15.90,77.00
1798.00,0.00,0.00,15.70,83.00
1799.00,0.00,0.00,15.60,81.00
1800.00,0.00,0.00,15.50,88.00
1801.00,0.00,0.00,15.60,83.00
1802.00,0.00,0.00,15.70,81.00
1803.00,0.00,0.00,15.90,82.00
1804.00,0.00,0.00,16.00,84.00
1805.00,0.00,0.00,16.10,86.00
1806.00,0.00,0.00,16.10,94.00
1807.00,0.00,0.00,16.20,97.00
1808.00,21.00,21.00,16.40,96.00
1809.00,104.00,104.00,16.90,96.00
1810.00,177.00,174.00,17.80,93.00
1811.00,355.00,291.00,18.90,81.00
1812.00,497.00,349.00,20.10,70.00
1813.00,460.00,378.00,20.80,80.00
1814.00,395.00,354.00,21.40,65.00
1815.00,533.00,325.00,22.00,64.00
1816.00,325.00,263.00,22.20,63.00
1817.00,111.00,111.00,21.70,62.00
1818.00,17.00,17.00,21.10,65.00
1819.00,6.00,6.00,20.50,69.00
1820.00,0.00,0.00,20.10,75.00
1821.00,0.00,0.00,19.60,76.00
1822.00,0.00,0.00,19.20,78.00
1823.00,0.00,0.00,18.20,89.00
1824.00,0.00,0.00,18.30,85.00
1825.00,0.00,0.00,17.60,91.00
1826.00,0.00,0.00,16.80,89.00
1827.00,0.00,0.00,16.10,88.00
1828.00,0.00,0.00,15.70,93.00
1829.00,0.00,0.00,15.30,97.00
1830.00,0.00,0.00,15.10,95.00
1831.00,1.00,1.00,15.00,93.00
1832.00,61.00,53.00,15.50,93.00
1833.00,186.00,135.00,16.20,86.00
1834.00,39.00,39.00,16.00,85.00
1835.00,139.00,139.00,16.10,85.00
1836.00,256.00,248.00,16.50,83.00
1837.00,376.00,326.00,17.00,83.00
1838.00,662.00,313.00,17.90,75.00
1839.00,356.00,296.00,18.00,80.00
1840.00,185.00,183.00,17.90,81.00
1841.00,124.00,124.00,17.40,87.00
1842.00,120.00,94.00,16.70,92.00
1843.00,13.00,13.00,17.10,87.00
1844.00,0.00,0.00,16.40,88.00
1845.00,0.00,0.00,15.70,88.00
1846.00,0.00,0.00,15.00,90.00
1847.00,0.00,0.00,14.30,94.00
1848.00,0.00,0.00,13.60,95.00
1849.00,0.00,0.00,13.00,96.00
1850.00,0.00,0.00,12.50,95.00
1851.00,0.00,0.00,11.80,96.00
1852.00,0.00,0.00,11.50,94.00
1853.00,0.00,0.00,11.10,94.00
1854.00,0.00,0.00,10.90,92.00
1855.00,0.00,0.00,10.90,97.00
1856.00,102.00,38.00,11.90,89.00
1857.00,296.00,55.00,13.30,85.00
1858.00,496.00,59.00,14.90,70.00
1859.00,664.00,70.00,16.50,60.00
1860.00,775.00,82.00,17.90,54.00
1861.00,830.00,87.00,19.00,50.00
1862.00,818.00,83.00,19.80,47.00
1863.00,739.00,73.00,20.30,45.00
1864.00,604.00,59.00,20.40,46.00
1865.00,416.00,49.00,20.00,47.00
1866.00,210.00,43.00,19.20,50.00
1867.00,11.00,11.00,18.00,56.00
1868.00,0.00,0.00,17.20,66.00
1869.00,0.00,0.00,16.30,67.00
1870.00,0.00,0.00,15.40,67.00
1871.00,0.00,0.00,14.50,68.00
1872.00,0.00,0.00,13.60,74.00
1873.00,0.00,0.00,12.90,74.00
1874.00,0.00,0.00,12.10,75.00
1875.00,0.00,0.00,11.10,79.00
1876.00,0.00,0.00,10.70,80.00
1877.00,0.00,0.00,10.20,86.00
1878.00,0.00,0.00,9.80,92.00
1879.00,0.00,0.00,9.80,92.00
1880.00,98.00,43.00,10.60,89.00
1881.00,278.00,82.00,12.00,82.00
1882.00,456.00,110.00,13.30,70.00
1883.00,609.00,140.00,14.60,65.00
1884.00,721.00,168.00,15.80,60.00
1885.00,746.00,217.00,16.70,57.00
1886.00,716.00,219.00,17.30,57.00
1887.00,657.00,172.00,17.60,54.00
1888.00,536.00,126.00,17.70,56.00
1889.00,360.00,107.00,17.30,56.00
1890.00,177.00,68.00,16.50,60.00
1891.00,9.00,9.00,15.50,67.00
1892.00,0.00,0.00,14.90,74.00
1893.00,0.00,0.00,14.30,78.00
1894.00,0.00,0.00,13.70,81.00
1895.00,0.00,0.00,13.10,83.00
1896.00,0.00,0.00,12.60,81.00
1897.00,0.00,0.00,12.30,84.00
1898.00,0.00,0.00,11.90,88.00
1899.00,0.00,0.00,11.60,88.00
1900.00,0.00,0.00,11.50,90.00
1901.00,0.00,0.00,11.30,93.00
1902.00,0.00,0.00,11.20,92.00
1903.00,0.00,0.00,11.20,88.00
1904.00,108.00,44.00,12.10,89.00
1905.00,318.00,92.00,13.40,86.00
1906.00,401.00,208.00,14.40,81.00
1907.00,494.00,293.00,15.30,75.00
1908.00,848.00,243.00,16.80,66.00
1909.00,685.00,301.00,17.50,68.00
1910.00,321.00,294.00,17.10,80.00
1911.00,110.00,110.00,16.40,69.00
1912.00,73.00,73.00,15.70,72.00
1913.00,149.00,144.00,15.30,80.00
1914.00,190.00,103.00,14.80,85.00
1915.00,18.00,18.00,14.50,75.00
1916.00,0.00,0.00,14.30,77.00
1917.00,0.00,0.00,14.10,78.00
1918.00,0.00,0.00,13.90,79.00
1919.00,0.00,0.00,13.70,81.00
1920.00,0.00,0.00,13.50,83.00
1921.00,0.00,0.00,13.20,84.00
1922.00,0.00,0.00,12.90,84.00
1923.00,0.00,0.00,12.80,84.00
1924.00,0.00,0.00,12.60,85.00
1925.00,0.00,0.00,12.50,83.00
1926.00,0.00,0.00,12.40,86.00
1927.00,2.00,2.00,12.40,86.00
1928.00,121.00,70.00,13.40,80.00
1929.00,269.00,119.00,14.60,76.00
1930.00,442.00,197.00,16.00,66.00
1931.00,318.00,272.00,16.40,64.00
1932.00,560.00,358.00,17.40,62.00
1933.00,681.00,279.00,18.40,57.00
1934.00,677.00,261.00,19.10,53.00
1935.00,536.00,317.00,19.40,51.00
1936.00,483.00,247.00,19.60,49.00
1937.00,163.00,157.00,18.90,49.00
1938.00,30.00,30.00,18.00,52.00
1939.00,5.00,5.00,17.30,55.00
1940.00,0.00,0.00,16.60,60.00
1941.00,0.00,0.00,16.00,62.00
1942.00,0.00,0.00,15.40,63.00
1943.00,0.00,0.00,14.80,66.00
1944.00,0.00,0.00,14.20,68.00
1945.00,0.00,0.00,13.50,73.00
1946.00,0.00,0.00,12.80,70.00
1947.00,0.00,0.00,12.20,72.00
1948.00,0.00,0.00,11.80,73.00
1949.00,0.00,0.00,11.30,77.00
1950.00,0.00,0.00,11.10,74.00
1951.00,0.00,0.00,11.00,76.00
1952.00,90.00,58.00,11.90,72.00
1953.00,234.00,132.00,12.90,65.00
1954.00,386.00,206.00,14.10,59.00
1955.00,512.00,283.00,15.20,55.00
1956.00,675.00,253.00,16.50,51.00
1957.00,754.00,253.00,17.50,52.00
1958.00,683.00,261.00,18.20,48.00
1959.00,585.00,295.00,18.50,48.00
1960.00,508.00,176.00,18.50,51.00
1961.00,364.00,127.00,18.30,56.00
1962.00,213.00,77.00,17.70,58.00
1963.00,16.00,16.00,16.70,59.00
1964.00,0.00,0.00,16.00,69.00
1965.00,0.00,0.00,15.30,72.00
1966.00,0.00,0.00,14.50,77.00
1967.00,0.00,0.00,13.80,76.00
1968.00,0.00,0.00,13.10,75.00
1969.00,0.00,0.00,12.60,73.00
1970.00,0.00,0.00,12.00,75.00
1971.00,0.00,0.00,11.40,80.00
1972.00,0.00,0.00,11.10,83.00
1973.00,0.00,0.00,10.70,91.00
1974.00,0.00,0.00,10.50,92.00
1975.00,1.00,1.00,10.50,89.00
1976.00,118.00,46.00,11.60,85.00
1977.00,305.00,78.00,13.10,76.00
1978.00,498.00,95.00,14.70,69.00
1979.00,658.00,104.00,16.20,64.00
1980.00,757.00,134.00,17.50,55.00
1981.00,802.00,147.00,18.60,51.00
1982.00,784.00,142.00,19.30,50.00
1983.00,709.00,122.00,19.70,49.00
1984.00,574.00,101.00,19.80,47.00
1985.00,405.00,71.00,19.50,47.00
1986.00,207.00,56.00,18.70,48.00
1987.00,14.00,14.00,17.50,50.00
1988.00,0.00,0.00,16.70,54.00
1989.00,0.00,0.00,15.90,56.00
1990.00,0.00,0.00,15.10,56.00
1991.00,0.00,0.00,14.40,62.00
1992.00,0.00,0.00,13.60,60.00
1993.00,0.00,0.00,12.90,65.00
1994.00,0.00,0.00,12.20,70.00
1995.00,0.00,0.00,11.40,75.00
1996.00,0.00,0.00,11.00,76.00
1997.00,0.00,0.00,10.60,78.00
1998.00,0.00,0.00,10.30,77.00
1999.00,1.00,1.00,10.30,74.00
2000.00,127.00,43.00,11.50,71.00
2001.00,323.00,63.00,13.00,68.00
2002.00,515.00,74.00,14.60,59.00
2003.00,666.00,102.00,16.10,53.00
2004.00,764.00,133.00,17.30,48.00
2005.00,812.00,139.00,18.30,46.00
2006.00,796.00,132.00,19.00,47.00
2007.00,717.00,118.00,19.40,45.00
2008.00,584.00,92.00,19.50,46.00
2009.00,411.00,69.00,19.10,49.00
2010.00,214.00,53.00,18.30,54.00
2011.00,14.00,14.00,17.10,55.00
2012.00,0.00,0.00,16.40,61.00
2013.00,0.00,0.00,15.70,62.00
2014.00,0.00,0.00,14.90,65.00
2015.00,0.00,0.00,14.20,68.00
2016.00,0.00,0.00,13.50,71.00
2017.00,0.00,0.00,13.00,68.00
2018.00,0.00,0.00,12.50,75.00
2019.00,0.00,0.00,11.80,77.00
2020.00,0.00,0.00,11.50,79.00
2021.00,0.00,0.00,11.20,79.00
2022.00,0.00,0.00,10.90,90.00
2023.00,2.00,2.00,10.90,91.00
2024.00,96.00,69.00,11.70,92.00
2025.00,293.00,123.00,13.00,87.00
2026.00,432.00,196.00,14.20,78.00
2027.00,606.00,187.00,15.50,71.00
2028.00,705.00,245.00,16.60,67.00
2029.00,634.00,358.00,17.20,66.00
2030.00,615.00,351.00,17.60,61.00
2031.00,461.00,348.00,17.60,60.00
2032.00,325.00,272.00,17.30,65.00
2033.00,142.00,142.00,16.60,69.00
2034.00,101.00,98.00,15.90,72.00
2035.00,3.00,3.00,15.00,78.00
2036.00,0.00,0.00,14.90,81.00
2037.00,0.00,0.00,14.80,80.00
2038.00,0.00,0.00,14.70,76.00
2039.00,0.00,0.00,14.60,81.00
2040.00,0.00,0.00,14.50,85.00
2041.00,0.00,0.00,14.50,79.00
2042.00,0.00,0.00,14.70,83.00
2043.00,0.00,0.00,14.80,81.00
2044.00,0.00,0.00,14.80,82.00
2045.00,0.00,0.00,14.80,82.00
2046.00,0.00,0.00,15.00,86.00
2047.00,1.00,1.00,14.80,82.00
2048.00,61.00,61.00,14.60,91.00
2049.00,148.00,143.00,16.00,84.00
2050.00,222.00,215.00,17.20,80.00
2051.00,311.00,295.00,18.10,80.00
2052.00,342.00,321.00,18.50,84.00
2053.00,346.00,327.00,19.20,80.00
2054.00,336.00,318.00,19.70,80.00
2055.00,299.00,286.00,19.90,64.00
2056.00,234.00,227.00,19.90,58.00
2057.00,145.00,145.00,19.70,60.00
2058.00,70.00,70.00,19.30,65.00
2059.00,4.00,4.00,18.80,66.00
2060.00,0.00,0.00,18.20,71.00
2061.00,0.00,0.00,17.70,77.00
2062.00,0.00,0.00,17.20,83.00
2063.00,0.00,0.00,16.60,82.00
2064.00,0.00,0.00,16.10,82.00
2065.00,0.00,0.00,15.40,91.00
2066.00,0.00,0.00,14.70,91.00
2067.00,0.00,0.00,14.00,95.00
2068.00,0.00,0.00,13.60,93.00
2069.00,0.00,0.00,13.20,93.00
2070.00,0.00,0.00,12.90,91.00
2071.00,2.00,2.00,12.90,88.00
2072.00,131.00,59.00,14.00,79.00
2073.00,310.00,108.00,15.40,74.00
2074.00,469.00,171.00,16.70,64.00
2075.00,613.00,204.00,18.00,56.00
2076.00,704.00,218.00,19.10,53.00
2077.00,736.00,248.00,20.00,49.00
2078.00,714.00,266.00,20.60,50.00
2079.00,618.00,259.00,20.80,49.00
2080.00,486.00,233.00,20.80,49.00
2081.00,333.00,166.00,20.40,51.00
2082.00,182.00,97.00,19.60,52.00
2083.00,16.00,16.00,18.60,60.00
2084.00,0.00,0.00,17.80,64.00
2085.00,0.00,0.00,17.00,67.00
2086.00,0.00,0.00,16.20,72.00
2087.00,0.00,0.00,15.40,73.00
2088.00,0.00,0.00,14.60,74.00
2089.00,0.00,0.00,14.00,78.00
2090.00,0.00,0.00,13.30,79.00
2091.00,0.00,0.00,12.80,77.00
2092.00,0.00,0.00,12.40,77.00
2093.00,0.00,0.00,12.00,81.00
2094.00,0.00,0.00,11.80,77.00
2095.00,2.00,2.00,11.80,76.00
2096.00,100.00,79.00,12.70,70.00
2097.00,222.00,178.00,13.60,69.00
2098.00,390.00,282.00,14.90,60.00
2099.00,466.00,335.00,15.90,60.00
2100.00,540.00,368.00,16.80,53.00
2101.00,598.00,377.00,17.50,47.00
2102.00,648.00,343.00,18.20,45.00
2103.00,622.00,272.00,18.70,47.00
2104.00,554.00,182.00,18.90,46.00
2105.00,422.00,96.00,18.90,47.00
2106.00,217.00,104.00,18.30,46.00
2107.00,24.00,24.00,17.40,50.00
2108.00,0.00,0.00,16.70,58.00
2109.00,0.00,0.00,16.00,58.00
2110.00,0.00,0.00,15.20,59.00
2111.00,0.00,0.00,14.50,59.00
2112.00,0.00,0.00,13.80,62.00
2113.00,0.00,0.00,13.20,61.00
2114.00,0.00,0.00,12.70,63.00
2115.00,0.00,0.00,12.00,64.00
2116.00,0.00,0.00,11.70,66.00
2117.00,0.00,0.00,11.30,65.00
2118.00,0.00,0.00,11.10,70.00
2119.00,4.00,4.00,11.10,72.00
2120.00,146.00,51.00,12.50,67.00
2121.00,335.00,82.00,14.00,58.00
2122.00,523.00,102.00,15.60,51.00
2123.00,670.00,138.00,17.00,50.00
2124.00,761.00,182.00,18.30,45.00
2125.00,813.00,179.00,19.30,42.00
2126.00,796.00,171.00,20.00,40.00
2127.00,719.00,146.00,20.40,39.00
2128.00,579.00,127.00,20.40,41.00
2129.00,414.00,86.00,20.10,43.00
2130.00,224.00,104.00,19.20,44.00
2131.00,20.00,20.00,18.10,46.00
2132.00,0.00,0.00,17.40,54.00
2133.00,0.00,0.00,16.80,58.00
2134.00,0.00,0.00,16.20,64.00
2135.00,0.00,0.00,15.60,71.00
2136.00,0.00,0.00,15.00,75.00
2137.00,0.00,0.00,14.60,70.00
2138.00,0.00,0.00,14.20,79.00
2139.00,0.00,0.00,13.70,78.00
2140.00,0.00,0.00,13.50,79.00
2141.00,0.00,0.00,13.30,80.00
2142.00,0.00,0.00,13.10,92.00
2143.00,4.00,4.00,13.20,93.00
2144.00,143.00,56.00,14.50,88.00
2145.00,337.00,88.00,16.20,82.00
2146.00,521.00,111.00,17.90,72.00
2147.00,669.00,149.00,19.40,65.00
2148.00,776.00,164.00,20.80,60.00
2149.00,816.00,181.00,21.90,57.00
2150.00,794.00,180.00,22.70,52.00
2151.00,727.00,141.00,23.10,49.00
2152.00,594.00,111.00,23.20,45.00
2153.00,429.00,73.00,22.90,47.00
2154.00,235.00,101.00,22.10,46.00
2155.00,23.00,23.00,20.80,46.00
2156.00,0.00,0.00,19.90,56.00
2157.00,0.00,0.00,18.90,57.00
2158.00,0.00,0.00,17.90,58.00
2159.00,0.00,0.00,16.90,61.00
2160.00,0.00,0.00,16.00,66.00
2161.00,0.00,0.00,15.10,60.00
2162.00,0.00,0.00,14.10,67.00
2163.00,0.00,0.00,13.10,65.00
2164.00,0.00,0.00,12.70,65.00
2165.00,0.00,0.00,12.10,66.00
2166.00,0.00,0.00,11.70,69.00
2167.00,2.00,2.00,11.60,71.00
2168.00,83.00,80.00,12.20,67.00
2169.00,203.00,172.00,12.70,79.00
2170.00,225.00,216.00,13.10,63.00
2171.00,398.00,334.00,13.80,58.00
2172.00,461.00,372.00,14.40,59.00
2173.00,263.00,252.00,14.40,58.00
2174.00,471.00,375.00,14.70,59.00
2175.00,586.00,353.00,15.10,59.00
2176.00,713.00,197.00,15.60,56.00
2177.00,505.00,70.00,15.70,57.00
2178.00,273.00,53.00,15.50,62.00
2179.00,68.00,28.00,14.90,68.00
2180.00,0.00,0.00,14.40,73.00
2181.00,0.00,0.00,13.90,78.00
2182.00,0.00,0.00,13.40,79.00
2183.00,0.00,0.00,12.90,81.00
2184.00,0.00,0.00,12.50,82.00
2185.00,0.00,0.00,12.30,79.00
2186.00,0.00,0.00,12.10,83.00
2187.00,0.00,0.00,12.00,84.00
2188.00,0.00,0.00,11.90,86.00
2189.00,0.00,0.00,11.90,86.00
2190.00,0.00,0.00,11.80,92.00
2191.00,5.00,5.00,11.90,90.00
2192.00,124.00,79.00,12.80,81.00
2193.00,334.00,143.00,14.00,74.00
2194.00,281.00,235.00,14.40,65.00
2195.00,503.00,332.00,15.30,58.00
2196.00,481.00,377.00,15.90,54.00
2197.00,570.00,398.00,16.40,55.00
2198.00,386.00,358.00,16.60,58.00
2199.00,356.00,310.00,16.60,55.00
2200.00,54.00,54.00,15.90,72.00
2201.00,178.00,171.00,15.60,79.00
2202.00,21.00,21.00,14.50,84.00
2203.00,5.00,5.00,14.50,84.00
2204.00,0.00,0.00,14.10,79.00
2205.00,0.00,0.00,13.60,79.00
2206.00,0.00,0.00,13.10,84.00
2207.00,0.00,0.00,12.60,84.00
2208.00,0.00,0.00,11.90,84.00
2209.00,0.00,0.00,11.20,84.00
2210.00,0.00,0.00,10.40,86.00
2211.00,0.00,0.00,9.50,91.00
2212.00,0.00,0.00,9.10,95.00
2213.00,0.00,0.00,8.60,98.00
2214.00,0.00,0.00,8.30,97.00
2215.00,7.00,7.00,8.30,98.00
2216.00,176.00,72.00,9.60,84.00
2217.00,318.00,132.00,10.70,77.00
2218.00,474.00,197.00,11.90,71.00
2219.00,635.00,210.00,12.90,69.00
2220.00,730.00,254.00,13.80,67.00
2221.00,730.00,301.00,14.50,67.00
2222.00,646.00,364.00,14.80,68.00
2223.00,614.00,308.00,14.90,70.00
2224.00,532.00,204.00,14.90,72.00
2225.00,392.00,135.00,14.60,73.00
2226.00,233.00,109.00,14.10,80.00
2227.00,29.00,29.00,13.20,83.00
2228.00,0.00,0.00,12.80,90.00
2229.00,0.00,0.00,12.60,92.00
2230.00,0.00,0.00,12.20,94.00
2231.00,0.00,0.00,11.80,95.00
2232.00,0.00,0.00,11.40,93.00
2233.00,0.00,0.00,11.50,86.00
2234.00,0.00,0.00,11.50,92.00
2235.00,0.00,0.00,11.50,89.00
2236.00,0.00,0.00,11.50,90.00
2237.00,0.00,0.00,11.50,88.00
2238.00,0.00,0.00,11.60,90.00
2239.00,6.00,6.00,11.70,93.00
2240.00,67.00,67.00,12.20,81.00
2241.00,193.00,181.00,13.10,75.00
2242.00,297.00,255.00,13.90,73.00
2243.00,623.00,274.00,15.60,62.00
2244.00,138.00,138.00,15.30,64.00
2245.00,111.00,111.00,15.00,66.00
2246.00,347.00,316.00,15.00,83.00
2247.00,658.00,305.00,16.10,62.00
2248.00,509.00,262.00,16.50,64.00
2249.00,454.00,181.00,16.80,63.00
2250.00,84.00,84.00,16.20,67.00
2251.00,12.00,12.00,15.50,79.00
2252.00,0.00,0.00,15.60,84.00
2253.00,0.00,0.00,15.70,85.00
2254.00,0.00,0.00,15.70,84.00
2255.00,0.00,0.00,15.80,81.00
2256.00,0.00,0.00,15.80,80.00
2257.00,0.00,0.00,15.30,86.00
2258.00,0.00,0.00,15.70,82.00
2259.00,0.00,0.00,15.90,91.00
2260.00,0.00,0.00,15.80,88.00
2261.00,0.00,0.00,15.90,88.00
2262.00,0.00,0.00,16.00,94.00
2263.00,2.00,2.00,16.00,96.00
2264.00,85.00,83.00,16.80,92.00
2265.00,217.00,188.00,17.80,86.00
2266.00,314.00,265.00,18.70,79.00
2267.00,362.00,327.00,19.50,64.00
2268.00,177.00,174.00,19.40,62.00
2269.00,327.00,313.00,19.80,57.00
2270.00,351.00,335.00,20.10,60.00
2271.00,264.00,240.00,20.20,59.00
2272.00,735.00,330.00,21.10,55.00
2273.00,442.00,129.00,21.40,55.00
2274.00,174.00,117.00,21.10,58.00
2275.00,23.00,23.00,20.50,57.00
2276.00,0.00,0.00,20.00,65.00
2277.00,0.00,0.00,19.40,65.00
2278.00,0.00,0.00,18.80,66.00
2279.00,0.00,0.00,18.30,66.00
2280.00,0.00,0.00,17.70,70.00
2281.00,0.00,0.00,17.00,74.00
2282.00,0.00,0.00,16.30,77.00
2283.00,0.00,0.00,15.50,82.00
2284.00,0.00,0.00,15.20,80.00
2285.00,0.00,0.00,14.80,80.00
2286.00,0.00,0.00,14.50,78.00
2287.00,8.00,8.00,14.50,79.00
2288.00,150.00,84.00,15.50,76.00
2289.00,308.00,159.00,16.60,73.00
2290.00,450.00,240.00,17.60,68.00
2291.00,585.00,304.00,18.60,64.00
2292.00,734.00,268.00,19.60,58.00
2293.00,769.00,269.00,20.40,61.00
2294.00,770.00,262.00,20.90,56.00
2295.00,709.00,205.00,21.30,51.00
2296.00,597.00,140.00,21.40,50.00
2297.00,434.00,90.00,21.10,53.00
2298.00,243.00,110.00,20.60,55.00
2299.00,33.00,33.00,19.60,57.00
2300.00,0.00,0.00,19.10,67.00
2301.00,0.00,0.00,18.50,68.00
2302.00,0.00,0.00,17.90,70.00
2303.00,0.00,0.00,17.30,70.00
2304.00,0.00,0.00,16.70,73.00
2305.00,0.00,0.00,16.40,73.00
2306.00,0.00,0.00,16.10,73.00
2307.00,0.00,0.00,15.80,77.00
2308.00,0.00,0.00,15.60,78.00
2309.00,0.00,0.00,15.40,79.00
2310.00,0.00,0.00,15.30,84.00
2311.00,9.00,9.00,15.40,79.00
2312.00,159.00,74.00,16.60,75.00
2313.00,341.00,125.00,18.00,71.00
2314.00,524.00,153.00,19.40,63.00
2315.00,664.00,207.00,20.60,55.00
2316.00,786.00,222.00,21.80,54.00
2317.00,832.00,214.00,22.70,49.00
2318.00,811.00,205.00,23.40,45.00
2319.00,723.00,191.00,23.80,45.00
2320.00,590.00,152.00,23.80,45.00
2321.00,430.00,99.00,23.50,42.00
2322.00,239.00,78.00,22.80,45.00
2323.00,68.00,41.00,21.90,49.00
2324.00,0.00,0.00,21.00,56.00
2325.00,0.00,0.00,20.30,57.00
2326.00,0.00,0.00,19.70,60.00
2327.00,0.00,0.00,19.10,60.00
2328.00,0.00,0.00,18.40,65.00
2329.00,0.00,0.00,17.90,68.00
2330.00,0.00,0.00,17.20,68.00
2331.00,0.00,0.00,16.60,74.00
2332.00,0.00,0.00,16.30,75.00
2333.00,0.00,0.00,16.00,82.00
2334.00,0.00,0.00,15.80,88.00
2335.00,10.00,10.00,15.90,92.00
2336.00,162.00,76.00,16.90,82.00
2337.00,352.00,129.00,18.20,80.00
2338.00,496.00,229.00,19.40,70.00
2339.00,460.00,353.00,19.90,68.00
2340.00,543.00,391.00,20.50,63.00
2341.00,660.00,403.00,21.10,61.00
2342.00,783.00,307.00,21.80,61.00
2343.00,633.00,312.00,22.10,61.00
2344.00,528.00,250.00,22.20,62.00
2345.00,328.00,223.00,21.80,62.00
2346.00,237.00,88.00,21.30,64.00
2347.00,79.00,43.00,20.60,67.00
2348.00,0.00,0.00,19.80,72.00
2349.00,0.00,0.00,19.20,74.00
2350.00,0.00,0.00,18.70,75.00
2351.00,0.00,0.00,18.10,79.00
2352.00,0.00,0.00,17.50,83.00
2353.00,0.00,0.00,17.10,82.00
2354.00,0.00,0.00,16.70,83.00
2355.00,0.00,0.00,16.30,84.00
2356.00,0.00,0.00,16.10,92.00
2357.00,0.00,0.00,15.90,91.00
2358.00,0.00,0.00,15.70,98.00
2359.00,3.00,3.00,15.70,95.00
2360.00,68.00,68.00,16.20,95.00
2361.00,121.00,121.00,16.50,93.00
2362.00,178.00,177.00,17.00,86.00
2363.00,259.00,252.00,17.40,85.00
2364.00,373.00,352.00,17.90,79.00
2365.00,362.00,346.00,18.30,79.00
2366.00,370.00,352.00,18.60,79.00
2367.00,372.00,350.00,18.80,79.00
2368.00,330.00,304.00,18.50,87.00
2369.00,261.00,228.00,18.70,84.00
2370.00,147.00,129.00,18.60,88.00
2371.00,47.00,39.00,18.00,90.00
2372.00,0.00,0.00,17.90,92.00
2373.00,0.00,0.00,17.60,96.00
2374.00,0.00,0.00,17.30,96.00
2375.00,0.00,0.00,15.70,98.00
2376.00,0.00,0.00,16.30,95.00
2377.00,0.00,0.00,17.00,94.00
2378.00,0.00,0.00,16.90,98.00
2379.00,0.00,0.00,16.80,98.00
2380.00,0.00,0.00,16.80,96.00
2381.00,0.00,0.00,16.70,92.00
