WeatherData2
Time[h],GlobalRadiation[W/m2],DiffusRadiation[W/m2],AmbientAirTemperature[C],AmbientAirHumidity[%]
4786.00,651.00,159.00,28.40,79.00
4787.00,777.00,201.00,29.80,74.00
4788.00,823.00,280.00,30.80,69.00
4789.00,783.00,311.00,31.50,66.00
4790.00,660.00,327.00,31.70,65.00
4791.00,546.00,291.00,31.70,65.00
4792.00,497.00,154.00,31.50,65.00
4793.00,179.00,120.00,30.60,68.00
4794.00,32.00,28.00,29.50,72.00
4795.00,0.00,0.00,28.80,75.00
4796.00,0.00,0.00,28.20,77.00
4797.00,0.00,0.00,27.50,79.00
4798.00,0.00,0.00,26.90,80.00
4799.00,0.00,0.00,26.20,81.00
4800.00,0.00,0.00,25.60,82.00
4801.00,0.00,0.00,25.00,84.00
4802.00,0.00,0.00,24.50,86.00
4803.00,0.00,0.00,23.90,87.00
4804.00,0.00,0.00,23.30,89.00
4805.00,0.00,0.00,22.70,92.00
4806.00,0.00,0.00,22.10,93.00
4807.00,24.00,24.00,22.50,93.00
4808.00,139.00,127.00,23.40,90.00
4809.00,412.00,217.00,25.10,85.00
4810.00,671.00,179.00,27.00,78.00
4811.00,642.00,361.00,28.00,74.00
4812.00,761.00,325.00,29.00,71.00
4813.00,681.00,397.00,29.60,69.00
4814.00,606.00,370.00,29.80,68.00
4815.00,488.00,314.00,29.70,68.00
4816.00,427.00,152.00,29.50,69.00
4817.00,224.00,87.00,28.90,72.00
4818.00,42.00,26.00,27.90,77.00
4819.00,0.00,0.00,27.40,79.00
4820.00,0.00,0.00,27.00,81.00
4821.00,0.00,0.00,26.60,83.00
4822.00,0.00,0.00,26.20,84.00
4823.00,0.00,0.00,25.80,85.00
4824.00,0.00,0.00,25.30,86.00
4825.00,0.00,0.00,25.10,85.00
4826.00,0.00,0.00,24.80,86.00
4827.00,0.00,0.00,24.60,87.00
4828.00,0.00,0.00,24.30,89.00
4829.00,0.00,0.00,24.10,91.00
4830.00,0.00,0.00,23.90,94.00
4831.00,35.00,32.00,24.40,93.00
4832.00,202.00,111.00,25.70,89.00
4833.00,416.00,180.00,27.20,83.00
4834.00,630.00,214.00,28.70,77.00
4835.00,821.00,180.00,30.20,72.00
4836.00,901.00,136.00,31.40,67.00
4837.00,883.00,181.00,32.30,64.00
4838.00,838.00,160.00,32.80,62.00
4839.00,642.00,189.00,32.90,61.00
4840.00,488.00,128.00,32.70,62.00
4841.00,184.00,120.00,31.80,65.00
4842.00,37.00,27.00,30.80,69.00
4843.00,0.00,0.00,30.20,71.00
4844.00,0.00,0.00,29.70,73.00
4845.00,0.00,0.00,29.20,75.00
4846.00,0.00,0.00,28.70,76.00
4847.00,0.00,0.00,28.10,76.00
4848.00,0.00,0.00,27.60,77.00
4849.00,0.00,0.00,26.90,79.00
4850.00,0.00,0.00,26.30,81.00
4851.00,0.00,0.00,25.60,83.00
4852.00,0.00,0.00,24.90,86.00
4853.00,0.00,0.00,24.20,89.00
4854.00,0.00,0.00,23.50,91.00
4855.00,49.00,34.00,24.30,89.00
4856.00,216.00,102.00,25.60,85.00
4857.00,387.00,204.00,26.90,81.00
4858.00,588.00,240.00,28.40,76.00
4859.00,754.00,259.00,29.70,71.00
4860.00,803.00,283.00,30.80,67.00
4861.00,819.00,313.00,31.60,64.00
4862.00,824.00,174.00,32.10,62.00
4863.00,660.00,142.00,32.30,61.00
4864.00,490.00,78.00,32.10,63.00
4865.00,250.00,72.00,31.30,65.00
4866.00,36.00,27.00,30.20,70.00
4867.00,0.00,0.00,29.60,72.00
4868.00,0.00,0.00,29.00,75.00
4869.00,0.00,0.00,28.50,76.00
4870.00,0.00,0.00,27.90,78.00
4871.00,0.00,0.00,27.30,79.00
4872.00,0.00,0.00,26.70,80.00
4873.00,0.00,0.00,26.20,81.00
4874.00,0.00,0.00,25.70,82.00
4875.00,0.00,0.00,25.30,84.00
4876.00,0.00,0.00,24.80,86.00
4877.00,0.00,0.00,24.30,89.00
4878.00,0.00,0.00,23.80,92.00
4879.00,28.00,28.00,24.20,91.00
4880.00,144.00,127.00,25.10,88.00
4881.00,383.00,222.00,26.70,82.00
4882.00,578.00,243.00,28.30,77.00
4883.00,708.00,266.00,29.70,71.00
4884.00,764.00,309.00,30.80,67.00
4885.00,737.00,343.00,31.50,64.00
4886.00,741.00,272.00,32.00,62.00
4887.00,716.00,132.00,32.40,61.00
4888.00,506.00,98.00,32.30,62.00
4889.00,247.00,101.00,31.60,64.00
4890.00,43.00,26.00,30.50,68.00
4891.00,0.00,0.00,29.80,71.00
4892.00,0.00,0.00,29.20,73.00
4893.00,0.00,0.00,28.50,75.00
4894.00,0.00,0.00,27.80,76.00
4895.00,0.00,0.00,27.20,78.00
4896.00,0.00,0.00,26.50,79.00
4897.00,0.00,0.00,25.90,81.00
4898.00,0.00,0.00,25.20,82.00
4899.00,0.00,0.00,24.50,85.00
4900.00,0.00,0.00,23.90,87.00
4901.00,0.00,0.00,23.20,90.00
4902.00,0.00,0.00,22.60,93.00
4903.00,42.00,30.00,23.20,91.00
4904.00,203.00,121.00,24.50,87.00
4905.00,443.00,174.00,26.10,81.00
4906.00,649.00,198.00,27.80,75.00
4907.00,820.00,163.00,29.30,69.00
4908.00,881.00,178.00,30.50,65.00
4909.00,858.00,221.00,31.30,62.00
4910.00,788.00,191.00,31.70,60.00
4911.00,659.00,138.00,31.80,59.00
4912.00,488.00,104.00,31.50,60.00
4913.00,233.00,95.00,30.70,63.00
4914.00,30.00,27.00,29.50,67.00
4915.00,0.00,0.00,28.80,70.00
4916.00,0.00,0.00,28.10,72.00
4917.00,0.00,0.00,27.40,74.00
4918.00,0.00,0.00,26.80,76.00
4919.00,0.00,0.00,26.10,77.00
4920.00,0.00,0.00,25.40,78.00
4921.00,0.00,0.00,24.80,80.00
4922.00,0.00,0.00,24.20,82.00
4923.00,0.00,0.00,23.60,84.00
4924.00,0.00,0.00,22.90,86.00
4925.00,0.00,0.00,22.30,89.00
4926.00,0.00,0.00,21.70,91.00
4927.00,54.00,32.00,22.50,88.00
4928.00,253.00,82.00,24.10,83.00
4929.00,455.00,141.00,25.70,77.00
4930.00,621.00,208.00,27.10,72.00
4931.00,763.00,256.00,28.40,67.00
4932.00,861.00,237.00,29.50,63.00
4933.00,852.00,237.00,30.30,59.00
4934.00,784.00,203.00,30.80,58.00
4935.00,652.00,187.00,30.90,57.00
4936.00,418.00,176.00,30.40,58.00
4937.00,238.00,77.00,29.60,61.00
4938.00,42.00,29.00,28.50,65.00
4939.00,0.00,0.00,27.70,67.00
4940.00,0.00,0.00,27.00,70.00
4941.00,0.00,0.00,26.20,72.00
4942.00,0.00,0.00,25.40,74.00
4943.00,0.00,0.00,24.70,75.00
4944.00,0.00,0.00,23.90,76.00
4945.00,0.00,0.00,23.20,79.00
4946.00,0.00,0.00,22.40,81.00
4947.00,0.00,0.00,21.60,83.00
4948.00,0.00,0.00,20.80,86.00
4949.00,0.00,0.00,20.00,90.00
4950.00,0.00,0.00,19.20,92.00
4951.00,46.00,30.00,19.80,91.00
4952.00,266.00,70.00,21.50,86.00
4953.00,490.00,85.00,23.10,80.00
4954.00,662.00,162.00,24.60,75.00
4955.00,840.00,147.00,26.00,70.00
4956.00,883.00,200.00,27.00,67.00
4957.00,894.00,161.00,27.80,64.00
4958.00,821.00,142.00,28.20,63.00
4959.00,693.00,95.00,28.30,63.00
4960.00,496.00,102.00,27.90,65.00
4961.00,228.00,101.00,26.90,69.00
4962.00,45.00,27.00,25.70,74.00
4963.00,0.00,0.00,25.30,76.00
4964.00,0.00,0.00,24.90,79.00
4965.00,0.00,0.00,24.40,80.00
4966.00,0.00,0.00,24.00,82.00
4967.00,0.00,0.00,23.60,83.00
4968.00,0.00,0.00,23.10,84.00
4969.00,0.00,0.00,23.00,83.00
4970.00,0.00,0.00,22.80,83.00
4971.00,0.00,0.00,22.60,84.00
4972.00,0.00,0.00,22.40,86.00
4973.00,0.00,0.00,22.30,87.00
4974.00,0.00,0.00,22.10,91.00
4975.00,56.00,36.00,23.00,89.00
4976.00,236.00,103.00,24.40,84.00
4977.00,418.00,187.00,25.80,79.00
4978.00,649.00,205.00,27.50,74.00
4979.00,737.00,276.00,28.70,69.00
4980.00,749.00,345.00,29.60,66.00
4981.00,813.00,313.00,30.40,63.00
4982.00,740.00,272.00,30.80,61.00
4983.00,640.00,207.00,31.00,61.00
4984.00,497.00,130.00,30.80,62.00
4985.00,213.00,125.00,30.00,65.00
4986.00,38.00,29.00,28.90,69.00
4987.00,0.00,0.00,28.30,72.00
4988.00,0.00,0.00,27.70,74.00
4989.00,0.00,0.00,27.20,76.00
4990.00,0.00,0.00,26.60,77.00
4991.00,0.00,0.00,26.10,78.00
4992.00,0.00,0.00,25.50,79.00
4993.00,0.00,0.00,24.90,80.00
4994.00,0.00,0.00,24.40,82.00
4995.00,0.00,0.00,23.80,84.00
4996.00,0.00,0.00,23.30,86.00
4997.00,0.00,0.00,22.70,89.00
4998.00,0.00,0.00,22.10,92.00
4999.00,51.00,29.00,22.90,91.00
5000.00,269.00,70.00,24.60,85.00
5001.00,462.00,130.00,26.10,80.00
5002.00,647.00,189.00,27.60,75.00
5003.00,808.00,192.00,29.00,70.00
5004.00,856.00,247.00,30.00,66.00
5005.00,848.00,259.00,30.70,64.00
5006.00,798.00,190.00,31.10,62.00
5007.00,662.00,182.00,31.20,62.00
5008.00,407.00,208.00,30.70,64.00
5009.00,166.00,126.00,29.70,68.00
5010.00,42.00,31.00,28.60,72.00
5011.00,0.00,0.00,28.10,74.00
5012.00,0.00,0.00,27.60,77.00
5013.00,0.00,0.00,27.10,78.00
5014.00,0.00,0.00,26.60,80.00
5015.00,0.00,0.00,26.10,81.00
5016.00,0.00,0.00,25.60,82.00
5017.00,0.00,0.00,25.20,82.00
5018.00,0.00,0.00,24.80,83.00
5019.00,0.00,0.00,24.40,84.00
5020.00,0.00,0.00,24.10,86.00
5021.00,0.00,0.00,23.70,89.00
5022.00,0.00,0.00,23.30,92.00
5023.00,34.00,31.00,23.80,90.00
5024.00,255.00,109.00,25.50,84.00
5025.00,500.00,87.00,27.30,78.00
5026.00,685.00,137.00,29.00,72.00
5027.00,774.00,277.00,30.20,67.00
5028.00,879.00,221.00,31.40,63.00
5029.00,892.00,196.00,32.20,59.00
5030.00,776.00,245.00,32.60,58.00
5031.00,655.00,171.00,32.70,57.00
5032.00,438.00,156.00,32.30,59.00
5033.00,214.00,102.00,31.40,61.00
5034.00,50.00,37.00,30.30,65.00
5035.00,0.00,0.00,29.60,68.00
5036.00,0.00,0.00,28.80,70.00
5037.00,0.00,0.00,28.10,72.00
5038.00,0.00,0.00,27.40,73.00
5039.00,0.00,0.00,26.70,75.00
5040.00,0.00,0.00,25.90,76.00
5041.00,0.00,0.00,25.20,79.00
5042.00,0.00,0.00,24.40,81.00
5043.00,0.00,0.00,23.50,83.00
5044.00,0.00,0.00,22.70,86.00
5045.00,0.00,0.00,21.90,89.00
5046.00,0.00,0.00,21.10,92.00
5047.00,47.00,33.00,21.80,90.00
5048.00,242.00,90.00,23.30,85.00
5049.00,461.00,136.00,25.00,80.00
5050.00,700.00,151.00,26.70,74.00
5051.00,798.00,220.00,28.00,69.00
5052.00,873.00,223.00,29.10,65.00
5053.00,871.00,223.00,29.90,63.00
5054.00,785.00,234.00,30.30,61.00
5055.00,696.00,147.00,30.40,61.00
5056.00,476.00,124.00,30.00,63.00
5057.00,226.00,106.00,29.10,66.00
5058.00,50.00,33.00,27.90,71.00
5059.00,0.00,0.00,27.40,73.00
5060.00,0.00,0.00,26.80,76.00
5061.00,0.00,0.00,26.30,78.00
5062.00,0.00,0.00,25.80,79.00
5063.00,0.00,0.00,25.20,80.00
5064.00,0.00,0.00,24.70,81.00
5065.00,0.00,0.00,24.30,81.00
5066.00,0.00,0.00,23.90,82.00
5067.00,0.00,0.00,23.60,84.00
5068.00,0.00,0.00,23.20,86.00
5069.00,0.00,0.00,22.80,88.00
5070.00,0.00,0.00,22.40,91.00
5071.00,56.00,41.00,23.30,89.00
5072.00,194.00,129.00,24.40,86.00
5073.00,431.00,204.00,26.00,80.00
5074.00,666.00,195.00,27.70,74.00
5075.00,807.00,195.00,29.20,69.00
5076.00,858.00,271.00,30.30,65.00
5077.00,876.00,218.00,31.20,62.00
5078.00,800.00,199.00,31.60,60.00
5079.00,647.00,188.00,31.70,60.00
5080.00,454.00,125.00,31.40,62.00
5081.00,250.00,75.00,30.60,65.00
5082.00,34.00,29.00,29.40,69.00
5083.00,0.00,0.00,28.80,71.00
5084.00,0.00,0.00,28.30,74.00
5085.00,0.00,0.00,27.70,76.00
5086.00,0.00,0.00,27.10,77.00
5087.00,0.00,0.00,26.60,78.00
5088.00,0.00,0.00,26.00,79.00
5089.00,0.00,0.00,25.50,81.00
5090.00,0.00,0.00,24.90,82.00
5091.00,0.00,0.00,24.40,84.00
5092.00,0.00,0.00,23.80,87.00
5093.00,0.00,0.00,23.30,89.00
5094.00,0.00,0.00,22.70,92.00
5095.00,42.00,32.00,23.40,91.00
5096.00,217.00,112.00,24.80,86.00
5097.00,384.00,222.00,26.10,82.00
5098.00,535.00,312.00,27.40,77.00
5099.00,635.00,381.00,28.50,73.00
5100.00,732.00,383.00,29.40,69.00
5101.00,772.00,345.00,30.20,66.00
5102.00,737.00,283.00,30.70,64.00
5103.00,566.00,287.00,30.80,63.00
5104.00,448.00,173.00,30.60,64.00
5105.00,177.00,127.00,29.80,67.00
5106.00,31.00,29.00,28.80,71.00
5107.00,0.00,0.00,28.20,73.00
5108.00,0.00,0.00,27.60,76.00
5109.00,0.00,0.00,26.90,77.00
5110.00,0.00,0.00,26.30,79.00
5111.00,0.00,0.00,25.70,80.00
5112.00,0.00,0.00,25.10,81.00
5113.00,0.00,0.00,24.50,83.00
5114.00,0.00,0.00,24.00,84.00
5115.00,0.00,0.00,23.40,86.00
5116.00,0.00,0.00,22.80,88.00
5117.00,0.00,0.00,22.20,91.00
5118.00,0.00,0.00,21.60,93.00
5119.00,19.00,19.00,21.90,93.00
5120.00,233.00,128.00,23.60,87.00
5121.00,495.00,121.00,25.60,81.00
5122.00,679.00,146.00,27.30,75.00
5123.00,820.00,194.00,28.70,69.00
5124.00,916.00,180.00,30.00,65.00
5125.00,933.00,131.00,30.90,61.00
5126.00,864.00,109.00,31.40,59.00
5127.00,707.00,95.00,31.60,59.00
5128.00,507.00,80.00,31.20,60.00
5129.00,259.00,75.00,30.30,63.00
5130.00,50.00,30.00,29.10,68.00
5131.00,0.00,0.00,28.50,70.00
5132.00,0.00,0.00,27.80,72.00
5133.00,0.00,0.00,27.20,74.00
5134.00,0.00,0.00,26.50,76.00
5135.00,0.00,0.00,25.90,77.00
5136.00,0.00,0.00,25.30,78.00
5137.00,0.00,0.00,24.70,80.00
5138.00,0.00,0.00,24.10,81.00
5139.00,0.00,0.00,23.50,83.00
5140.00,0.00,0.00,22.90,85.00
5141.00,0.00,0.00,22.30,88.00
5142.00,0.00,0.00,21.80,90.00
5143.00,46.00,32.00,22.50,89.00
5144.00,186.00,138.00,23.60,85.00
5145.00,300.00,247.00,24.50,82.00
5146.00,540.00,326.00,25.90,77.00
5147.00,622.00,389.00,27.00,73.00
5148.00,768.00,319.00,28.10,69.00
5149.00,693.00,399.00,28.80,66.00
5150.00,765.00,265.00,29.40,64.00
5151.00,645.00,219.00,29.60,63.00
5152.00,399.00,233.00,29.40,64.00
5153.00,136.00,121.00,28.50,68.00
5154.00,11.00,11.00,27.50,71.00
5155.00,0.00,0.00,26.90,74.00
5156.00,0.00,0.00,26.40,76.00
5157.00,0.00,0.00,25.90,78.00
5158.00,0.00,0.00,25.30,79.00
5159.00,0.00,0.00,24.80,80.00
5160.00,0.00,0.00,24.20,81.00
5161.00,0.00,0.00,23.70,82.00
5162.00,0.00,0.00,23.10,83.00
5163.00,0.00,0.00,22.60,85.00
5164.00,0.00,0.00,22.00,88.00
5165.00,0.00,0.00,21.40,90.00
5166.00,0.00,0.00,20.90,93.00
5167.00,32.00,32.00,21.30,93.00
5168.00,249.00,104.00,23.00,88.00
5169.00,474.00,150.00,24.80,82.00
5170.00,594.00,268.00,26.10,77.00
5171.00,780.00,292.00,27.50,73.00
5172.00,914.00,238.00,28.80,68.00
5173.00,676.00,411.00,29.10,67.00
5174.00,637.00,368.00,29.30,66.00
5175.00,529.00,316.00,29.20,67.00
5176.00,441.00,188.00,28.90,68.00
5177.00,275.00,92.00,28.20,71.00
5178.00,53.00,34.00,27.10,76.00
5179.00,0.00,0.00,26.70,78.00
5180.00,0.00,0.00,26.30,80.00
5181.00,0.00,0.00,25.80,82.00
5182.00,0.00,0.00,25.40,83.00
5183.00,0.00,0.00,25.00,84.00
5184.00,0.00,0.00,24.60,85.00
5185.00,0.00,0.00,24.30,84.00
5186.00,0.00,0.00,24.10,85.00
5187.00,0.00,0.00,23.80,86.00
5188.00,0.00,0.00,23.60,88.00
5189.00,0.00,0.00,23.30,90.00
5190.00,0.00,0.00,23.00,93.00
5191.00,39.00,35.00,23.70,92.00
5192.00,184.00,140.00,24.80,88.00
5193.00,504.00,172.00,27.00,81.00
5194.00,568.00,315.00,28.30,76.00
5195.00,659.00,384.00,29.40,72.00
5196.00,490.00,411.00,29.60,70.00
5197.00,461.00,429.00,29.70,69.00
5198.00,438.00,395.00,29.70,68.00
5199.00,490.00,333.00,29.90,68.00
5200.00,396.00,225.00,29.80,68.00
5201.00,252.00,109.00,29.30,70.00
5202.00,36.00,30.00,28.40,74.00
5203.00,0.00,0.00,27.80,76.00
5204.00,0.00,0.00,27.20,79.00
5205.00,0.00,0.00,26.60,81.00
5206.00,0.00,0.00,26.00,82.00
5207.00,0.00,0.00,25.40,83.00
5208.00,0.00,0.00,24.80,84.00
5209.00,0.00,0.00,24.30,85.00
5210.00,0.00,0.00,23.80,87.00
5211.00,0.00,0.00,23.30,88.00
5212.00,0.00,0.00,22.80,90.00
5213.00,0.00,0.00,22.30,93.00
5214.00,0.00,0.00,21.80,95.00
5215.00,54.00,32.00,22.60,92.00
5216.00,290.00,93.00,24.40,86.00
5217.00,440.00,188.00,25.80,81.00
5218.00,594.00,265.00,27.10,76.00
5219.00,769.00,278.00,28.40,71.00
5220.00,893.00,235.00,29.60,66.00
5221.00,886.00,267.00,30.40,63.00
5222.00,703.00,318.00,30.70,61.00
5223.00,605.00,247.00,30.80,61.00
5224.00,374.00,222.00,30.20,62.00
5225.00,188.00,144.00,29.30,65.00
5226.00,5.00,5.00,28.20,69.00
5227.00,0.00,0.00,27.50,71.00
5228.00,0.00,0.00,26.70,74.00
5229.00,0.00,0.00,26.00,75.00
5230.00,0.00,0.00,25.30,77.00
5231.00,0.00,0.00,24.50,78.00
5232.00,0.00,0.00,23.80,79.00
5233.00,0.00,0.00,23.10,82.00
5234.00,0.00,0.00,22.30,84.00
5235.00,0.00,0.00,21.60,86.00
5236.00,0.00,0.00,20.90,88.00
5237.00,0.00,0.00,20.20,91.00
5238.00,0.00,0.00,19.50,93.00
5239.00,61.00,39.00,20.60,90.00
5240.00,253.00,105.00,22.40,84.00
5241.00,527.00,106.00,24.70,77.00
5242.00,734.00,89.00,26.80,70.00
5243.00,864.00,157.00,28.60,64.00
5244.00,882.00,264.00,29.80,60.00
5245.00,897.00,213.00,30.70,57.00
5246.00,828.00,178.00,31.30,56.00
5247.00,706.00,127.00,31.50,55.00
5248.00,495.00,117.00,31.00,57.00
5249.00,242.00,100.00,30.00,61.00
5250.00,36.00,30.00,28.60,66.00
5251.00,0.00,0.00,28.10,68.00
5252.00,0.00,0.00,27.60,70.00
5253.00,0.00,0.00,27.10,72.00
5254.00,0.00,0.00,26.50,74.00
5255.00,0.00,0.00,26.00,75.00
5256.00,0.00,0.00,25.50,76.00
5257.00,0.00,0.00,24.90,76.00
5258.00,0.00,0.00,24.30,78.00
5259.00,0.00,0.00,23.60,81.00
5260.00,0.00,0.00,22.90,84.00
5261.00,0.00,0.00,22.30,87.00
5262.00,0.00,0.00,21.60,91.00
5263.00,59.00,32.00,22.50,89.00
5264.00,264.00,81.00,24.10,84.00
5265.00,501.00,130.00,25.90,78.00
5266.00,724.00,124.00,27.60,72.00
5267.00,858.00,144.00,29.10,67.00
5268.00,934.00,155.00,30.30,63.00
5269.00,914.00,185.00,31.00,60.00
5270.00,842.00,158.00,31.50,58.00
5271.00,695.00,141.00,31.60,58.00
5272.00,471.00,146.00,31.10,60.00
5273.00,246.00,97.00,30.10,63.00
5274.00,28.00,28.00,28.90,67.00
5275.00,0.00,0.00,28.20,70.00
5276.00,0.00,0.00,27.60,72.00
5277.00,0.00,0.00,27.00,74.00
5278.00,0.00,0.00,26.30,76.00
5279.00,0.00,0.00,25.70,77.00
5280.00,0.00,0.00,25.00,78.00
5281.00,0.00,0.00,24.50,79.00
5282.00,0.00,0.00,23.90,81.00
5283.00,0.00,0.00,23.40,83.00
5284.00,0.00,0.00,22.80,85.00
5285.00,0.00,0.00,22.30,88.00
5286.00,0.00,0.00,21.70,90.00
5287.00,50.00,34.00,22.50,89.00
5288.00,251.00,97.00,24.00,84.00
5289.00,442.00,194.00,25.60,79.00
5290.00,683.00,224.00,27.20,73.00
5291.00,741.00,306.00,28.40,69.00
5292.00,839.00,293.00,29.50,65.00
5293.00,870.00,291.00,30.30,62.00
5294.00,780.00,268.00,30.70,61.00
5295.00,646.00,199.00,30.80,61.00
5296.00,423.00,194.00,30.40,62.00
5297.00,234.00,124.00,29.50,66.00
5298.00,20.00,20.00,28.30,70.00
5299.00,0.00,0.00,27.80,73.00
5300.00,0.00,0.00,27.20,75.00
5301.00,0.00,0.00,26.70,77.00
5302.00,0.00,0.00,26.10,78.00
5303.00,0.00,0.00,25.60,79.00
5304.00,0.00,0.00,25.10,80.00
5305.00,0.00,0.00,24.60,81.00
5306.00,0.00,0.00,24.10,82.00
5307.00,0.00,0.00,23.60,84.00
5308.00,0.00,0.00,23.10,86.00
5309.00,0.00,0.00,22.70,89.00
5310.00,0.00,0.00,22.20,92.00
5311.00,34.00,34.00,22.70,91.00
5312.00,230.00,129.00,24.30,86.00
5313.00,435.00,202.00,25.90,80.00
5314.00,668.00,229.00,27.60,74.00
5315.00,856.00,201.00,29.20,69.00
5316.00,871.00,319.00,30.40,65.00
5317.00,833.00,307.00,31.10,62.00
5318.00,708.00,324.00,31.30,61.00
5319.00,648.00,215.00,31.50,60.00
5320.00,502.00,141.00,31.20,62.00
5321.00,236.00,93.00,30.30,65.00
5322.00,45.00,29.00,29.20,69.00
5323.00,0.00,0.00,28.60,71.00
5324.00,0.00,0.00,27.90,74.00
5325.00,0.00,0.00,27.30,76.00
5326.00,0.00,0.00,26.70,77.00
5327.00,0.00,0.00,26.10,79.00
5328.00,0.00,0.00,25.40,80.00
5329.00,0.00,0.00,24.90,81.00
5330.00,0.00,0.00,24.30,82.00
5331.00,0.00,0.00,23.70,84.00
5332.00,0.00,0.00,23.10,87.00
5333.00,0.00,0.00,22.50,90.00
5334.00,0.00,0.00,22.00,93.00
5335.00,59.00,32.00,22.90,90.00
5336.00,290.00,72.00,24.70,84.00
5337.00,526.00,90.00,26.50,78.00
5338.00,744.00,91.00,28.30,72.00
5339.00,881.00,125.00,29.80,67.00
5340.00,938.00,163.00,30.90,63.00
5341.00,932.00,168.00,31.70,60.00
5342.00,852.00,152.00,32.10,59.00
5343.00,695.00,149.00,32.20,58.00
5344.00,486.00,114.00,31.70,60.00
5345.00,272.00,70.00,30.80,63.00
5346.00,44.00,29.00,29.50,68.00
5347.00,0.00,0.00,28.80,70.00
5348.00,0.00,0.00,28.20,73.00
5349.00,0.00,0.00,27.50,75.00
5350.00,0.00,0.00,26.90,76.00
5351.00,0.00,0.00,26.20,78.00
5352.00,0.00,0.00,25.60,79.00
5353.00,0.00,0.00,25.10,80.00
5354.00,0.00,0.00,24.50,81.00
5355.00,0.00,0.00,24.00,83.00
5356.00,0.00,0.00,23.40,85.00
5357.00,0.00,0.00,22.80,88.00
5358.00,0.00,0.00,22.30,91.00
5359.00,59.00,33.00,23.20,88.00
5360.00,249.00,121.00,24.70,84.00
5361.00,528.00,114.00,26.60,77.00
5362.00,719.00,126.00,28.40,71.00
5363.00,861.00,158.00,29.80,66.00
5364.00,942.00,161.00,31.00,62.00
5365.00,943.00,155.00,31.90,59.00
5366.00,857.00,148.00,32.40,57.00
5367.00,733.00,114.00,32.50,57.00
5368.00,501.00,144.00,32.10,58.00
5369.00,229.00,113.00,31.10,61.00
5370.00,33.00,29.00,29.80,66.00
5371.00,0.00,0.00,29.10,68.00
5372.00,0.00,0.00,28.40,71.00
5373.00,0.00,0.00,27.70,73.00
5374.00,0.00,0.00,27.10,74.00
5375.00,0.00,0.00,26.40,76.00
5376.00,0.00,0.00,25.70,77.00
5377.00,0.00,0.00,25.00,78.00
5378.00,0.00,0.00,24.40,80.00
5379.00,0.00,0.00,23.70,82.00
5380.00,0.00,0.00,23.10,85.00
5381.00,0.00,0.00,22.40,88.00
5382.00,0.00,0.00,21.70,91.00
5383.00,48.00,38.00,22.50,89.00
5384.00,285.00,109.00,24.30,83.00
5385.00,506.00,120.00,26.10,78.00
5386.00,729.00,134.00,27.80,72.00
5387.00,894.00,117.00,29.40,67.00
5388.00,967.00,132.00,30.60,63.00
5389.00,960.00,135.00,31.40,60.00
5390.00,889.00,112.00,31.90,58.00
5391.00,728.00,119.00,32.00,58.00
5392.00,497.00,149.00,31.50,60.00
5393.00,227.00,114.00,30.50,64.00
5394.00,40.00,30.00,29.20,69.00
5395.00,0.00,0.00,28.60,71.00
5396.00,0.00,0.00,28.10,74.00
5397.00,0.00,0.00,27.50,75.00
5398.00,0.00,0.00,27.00,77.00
5399.00,0.00,0.00,26.40,78.00
5400.00,0.00,0.00,25.90,79.00
5401.00,0.00,0.00,25.40,79.00
5402.00,0.00,0.00,25.00,81.00
5403.00,0.00,0.00,24.60,82.00
5404.00,0.00,0.00,24.10,84.00
5405.00,0.00,0.00,23.70,87.00
5406.00,0.00,0.00,23.30,90.00
5407.00,65.00,42.00,24.30,87.00
5408.00,240.00,130.00,25.70,83.00
5409.00,377.00,283.00,26.80,79.00
5410.00,527.00,359.00,28.00,77.00
5411.00,751.00,314.00,29.50,70.00
5412.00,787.00,315.00,30.50,66.00
5413.00,783.00,314.00,31.20,63.00
5414.00,714.00,332.00,31.60,62.00
5415.00,553.00,318.00,31.70,62.00
5416.00,417.00,196.00,31.30,63.00
5417.00,230.00,100.00,30.60,66.00
5418.00,49.00,34.00,29.60,69.00
5419.00,0.00,0.00,29.00,72.00
5420.00,0.00,0.00,28.30,74.00
5421.00,0.00,0.00,27.70,76.00
5422.00,0.00,0.00,27.10,78.00
5423.00,0.00,0.00,26.50,79.00
5424.00,0.00,0.00,25.80,80.00
5425.00,0.00,0.00,25.20,81.00
5426.00,0.00,0.00,24.60,83.00
5427.00,0.00,0.00,24.00,85.00
5428.00,0.00,0.00,23.40,87.00
5429.00,0.00,0.00,22.80,90.00
5430.00,0.00,0.00,22.20,93.00
5431.00,60.00,36.00,23.20,91.00
5432.00,299.00,72.00,25.00,85.00
5433.00,532.00,95.00,26.90,78.00
5434.00,682.00,211.00,28.40,73.00
5435.00,811.00,267.00,29.70,68.00
5436.00,887.00,301.00,30.70,65.00
5437.00,909.00,248.00,31.50,62.00
5438.00,814.00,252.00,31.90,60.00
5439.00,710.00,165.00,32.00,60.00
5440.00,476.00,150.00,31.60,61.00
5441.00,251.00,81.00,30.70,64.00
5442.00,38.00,30.00,29.40,69.00
5443.00,0.00,0.00,28.80,71.00
5444.00,0.00,0.00,28.20,74.00
5445.00,0.00,0.00,27.50,76.00
5446.00,0.00,0.00,26.90,77.00
5447.00,0.00,0.00,26.30,78.00
5448.00,0.00,0.00,25.60,79.00
