WeatherData4
Time[h],GlobalRadiation[W/m2],DiffusRadiation[W/m2],AmbientAirTemperature[C],AmbientAirHumidity[%]
4342.00,0.00,0.00,28.10,70.00
4343.00,0.00,0.00,26.70,77.00
4344.00,0.00,0.00,25.30,85.00
4345.00,0.00,0.00,24.40,70.00
4346.00,0.00,0.00,23.40,77.00
4347.00,0.00,0.00,22.80,83.00
4348.00,0.00,0.00,22.40,83.00
4349.00,1.00,1.00,22.40,89.00
4350.00,83.00,47.00,23.40,87.00
4351.00,230.00,90.00,25.10,83.00
4352.00,405.00,102.00,27.10,67.00
4353.00,577.00,122.00,29.20,59.00
4354.00,724.00,154.00,31.20,53.00
4355.00,827.00,197.00,33.10,49.00
4356.00,892.00,217.00,34.70,43.00
4357.00,903.00,230.00,36.00,42.00
4358.00,867.00,220.00,36.80,37.00
4359.00,790.00,182.00,37.40,34.00
4360.00,667.00,146.00,37.50,33.00
4361.00,509.00,114.00,37.20,35.00
4362.00,336.00,94.00,36.30,36.00
4363.00,168.00,61.00,35.00,40.00
4364.00,19.00,19.00,33.40,46.00
4365.00,0.00,0.00,31.70,55.00
4366.00,0.00,0.00,30.10,58.00
4367.00,0.00,0.00,28.50,62.00
4368.00,0.00,0.00,26.90,71.00
4369.00,0.00,0.00,25.90,74.00
4370.00,0.00,0.00,24.80,75.00
4371.00,0.00,0.00,24.20,72.00
4372.00,0.00,0.00,23.80,74.00
4373.00,1.00,1.00,23.70,76.00
4374.00,81.00,43.00,24.70,68.00
4375.00,232.00,72.00,26.30,60.00
4376.00,407.00,94.00,28.20,54.00
4377.00,568.00,133.00,30.20,45.00
4378.00,707.00,181.00,32.10,39.00
4379.00,808.00,231.00,33.80,35.00
4380.00,879.00,243.00,35.30,32.00
4381.00,890.00,256.00,36.50,30.00
4382.00,859.00,237.00,37.40,28.00
4383.00,775.00,210.00,37.80,26.00
4384.00,656.00,162.00,38.00,27.00
4385.00,500.00,125.00,37.70,28.00
4386.00,337.00,92.00,36.80,30.00
4387.00,173.00,60.00,35.70,33.00
4388.00,20.00,20.00,34.20,37.00
4389.00,0.00,0.00,32.80,44.00
4390.00,0.00,0.00,31.50,52.00
4391.00,0.00,0.00,30.20,56.00
4392.00,0.00,0.00,28.90,58.00
4393.00,0.00,0.00,28.00,60.00
4394.00,0.00,0.00,27.10,64.00
4395.00,0.00,0.00,26.70,61.00
4396.00,0.00,0.00,26.30,61.00
4397.00,1.00,1.00,26.30,61.00
4398.00,42.00,42.00,26.80,66.00
4399.00,146.00,126.00,27.90,63.00
4400.00,221.00,206.00,29.00,57.00
4401.00,282.00,265.00,29.90,54.00
4402.00,294.00,280.00,30.60,48.00
4403.00,486.00,398.00,31.80,45.00
4404.00,490.00,410.00,32.80,42.00
4405.00,498.00,438.00,33.50,39.00
4406.00,432.00,399.00,33.90,38.00
4407.00,510.00,386.00,34.40,39.00
4408.00,535.00,316.00,34.90,38.00
4409.00,455.00,220.00,35.10,37.00
4410.00,261.00,165.00,34.80,37.00
4411.00,185.00,89.00,34.30,38.00
4412.00,24.00,24.00,33.30,40.00
4413.00,0.00,0.00,32.00,45.00
4414.00,0.00,0.00,30.70,50.00
4415.00,0.00,0.00,29.40,52.00
4416.00,0.00,0.00,28.10,59.00
4417.00,0.00,0.00,27.10,64.00
4418.00,0.00,0.00,26.20,71.00
4419.00,0.00,0.00,25.70,73.00
4420.00,0.00,0.00,25.40,70.00
4421.00,0.00,0.00,25.40,69.00
4422.00,56.00,47.00,26.00,64.00
4423.00,229.00,85.00,27.30,57.00
4424.00,379.00,136.00,28.70,52.00
4425.00,470.00,262.00,29.90,49.00
4426.00,822.00,228.00,31.90,40.00
4427.00,801.00,273.00,33.30,36.00
4428.00,844.00,366.00,34.40,34.00
4429.00,318.00,289.00,33.90,36.00
4430.00,204.00,200.00,33.10,39.00
4431.00,95.00,95.00,32.20,44.00
4432.00,60.00,60.00,31.20,45.00
4433.00,183.00,180.00,30.80,44.00
4434.00,148.00,145.00,30.30,44.00
4435.00,82.00,81.00,29.80,45.00
4436.00,4.00,4.00,29.10,49.00
4437.00,0.00,0.00,28.60,52.00
4438.00,0.00,0.00,28.10,57.00
4439.00,0.00,0.00,27.60,59.00
4440.00,0.00,0.00,27.10,61.00
4441.00,0.00,0.00,26.50,65.00
4442.00,0.00,0.00,26.00,65.00
4443.00,0.00,0.00,25.70,65.00
4444.00,0.00,0.00,25.50,64.00
4445.00,0.00,0.00,25.50,66.00
4446.00,38.00,38.00,26.00,64.00
4447.00,125.00,119.00,27.00,60.00
4448.00,217.00,200.00,28.10,54.00
4449.00,298.00,277.00,29.20,50.00
4450.00,395.00,343.00,30.30,46.00
4451.00,478.00,406.00,31.50,47.00
4452.00,512.00,416.00,32.50,47.00
4453.00,518.00,423.00,33.30,47.00
4454.00,510.00,433.00,33.90,45.00
4455.00,450.00,385.00,34.20,42.00
4456.00,381.00,331.00,34.30,39.00
4457.00,277.00,258.00,34.20,41.00
4458.00,198.00,175.00,33.70,40.00
4459.00,96.00,92.00,33.00,42.00
4460.00,13.00,13.00,32.20,42.00
4461.00,0.00,0.00,30.50,49.00
4462.00,0.00,0.00,28.80,54.00
4463.00,0.00,0.00,27.10,57.00
4464.00,0.00,0.00,25.40,58.00
4465.00,0.00,0.00,23.80,63.00
4466.00,0.00,0.00,22.10,68.00
4467.00,0.00,0.00,21.20,73.00
4468.00,0.00,0.00,20.50,75.00
4469.00,1.00,1.00,20.40,73.00
4470.00,91.00,40.00,21.50,67.00
4471.00,250.00,51.00,23.20,61.00
4472.00,430.00,59.00,25.20,57.00
4473.00,605.00,76.00,27.20,47.00
4474.00,756.00,98.00,29.30,41.00
4475.00,868.00,122.00,31.10,36.00
4476.00,928.00,145.00,32.60,31.00
4477.00,944.00,148.00,33.90,30.00
4478.00,905.00,146.00,34.70,27.00
4479.00,820.00,128.00,35.20,25.00
4480.00,693.00,105.00,35.30,25.00
4481.00,532.00,82.00,34.90,26.00
4482.00,355.00,67.00,34.00,28.00
4483.00,181.00,51.00,32.70,29.00
4484.00,17.00,17.00,31.00,33.00
4485.00,0.00,0.00,29.00,40.00
4486.00,0.00,0.00,26.90,45.00
4487.00,0.00,0.00,24.90,51.00
4488.00,0.00,0.00,22.80,56.00
4489.00,0.00,0.00,21.60,65.00
4490.00,0.00,0.00,20.20,68.00
4491.00,0.00,0.00,19.40,69.00
4492.00,0.00,0.00,19.00,67.00
4493.00,1.00,1.00,18.90,63.00
4494.00,88.00,35.00,19.90,64.00
4495.00,247.00,51.00,21.60,61.00
4496.00,426.00,61.00,23.70,56.00
4497.00,598.00,82.00,25.80,44.00
4498.00,745.00,109.00,27.80,40.00
4499.00,859.00,133.00,29.70,34.00
4500.00,921.00,154.00,31.30,31.00
4501.00,942.00,152.00,32.50,28.00
4502.00,903.00,148.00,33.40,28.00
4503.00,819.00,130.00,33.90,26.00
4504.00,693.00,104.00,34.10,26.00
4505.00,536.00,77.00,33.70,27.00
4506.00,358.00,61.00,32.80,30.00
4507.00,184.00,47.00,31.50,32.00
4508.00,17.00,17.00,29.80,37.00
4509.00,0.00,0.00,28.00,44.00
4510.00,0.00,0.00,26.30,48.00
4511.00,0.00,0.00,24.50,50.00
4512.00,0.00,0.00,22.70,53.00
4513.00,0.00,0.00,21.60,56.00
4514.00,0.00,0.00,20.50,64.00
4515.00,0.00,0.00,19.80,68.00
4516.00,0.00,0.00,19.40,67.00
4517.00,1.00,1.00,19.30,68.00
4518.00,86.00,39.00,20.30,66.00
4519.00,241.00,53.00,22.10,65.00
4520.00,419.00,67.00,24.10,55.00
4521.00,587.00,95.00,26.20,51.00
4522.00,737.00,118.00,28.20,44.00
4523.00,842.00,156.00,30.10,41.00
4524.00,907.00,174.00,31.70,37.00
4525.00,917.00,192.00,32.90,35.00
4526.00,874.00,198.00,33.80,32.00
4527.00,792.00,172.00,34.20,31.00
4528.00,669.00,137.00,34.30,30.00
4529.00,512.00,107.00,34.00,29.00
4530.00,344.00,77.00,33.10,31.00
4531.00,175.00,55.00,31.70,32.00
4532.00,16.00,16.00,30.10,38.00
4533.00,0.00,0.00,28.60,44.00
4534.00,0.00,0.00,27.00,48.00
4535.00,0.00,0.00,25.50,56.00
4536.00,0.00,0.00,23.90,64.00
4537.00,0.00,0.00,23.10,63.00
4538.00,0.00,0.00,22.10,65.00
4539.00,0.00,0.00,21.60,63.00
4540.00,0.00,0.00,21.20,67.00
4541.00,0.00,0.00,21.10,65.00
4542.00,76.00,38.00,22.10,59.00
4543.00,218.00,75.00,23.60,53.00
4544.00,386.00,111.00,25.50,48.00
4545.00,551.00,140.00,27.50,43.00
4546.00,694.00,184.00,29.50,35.00
4547.00,812.00,208.00,31.40,31.00
4548.00,875.00,235.00,33.00,30.00
4549.00,884.00,258.00,34.20,28.00
4550.00,857.00,231.00,35.10,29.00
4551.00,785.00,183.00,35.60,29.00
4552.00,660.00,150.00,35.80,28.00
4553.00,504.00,116.00,35.40,27.00
4554.00,333.00,90.00,34.60,29.00
4555.00,169.00,60.00,33.30,31.00
4556.00,17.00,17.00,31.70,35.00
4557.00,0.00,0.00,30.70,42.00
4558.00,0.00,0.00,29.60,45.00
4559.00,0.00,0.00,28.60,47.00
4560.00,0.00,0.00,27.60,49.00
4561.00,0.00,0.00,27.20,51.00
4562.00,0.00,0.00,26.80,52.00
4563.00,0.00,0.00,26.60,55.00
4564.00,0.00,0.00,26.50,54.00
4565.00,0.00,0.00,26.50,56.00
4566.00,19.00,19.00,26.70,55.00
4567.00,53.00,53.00,27.00,68.00
4568.00,117.00,117.00,27.20,83.00
4569.00,187.00,185.00,28.30,78.00
4570.00,211.00,207.00,29.00,75.00
4571.00,214.00,213.00,29.40,73.00
4572.00,260.00,256.00,30.00,71.00
4573.00,261.00,255.00,30.30,69.00
4574.00,200.00,199.00,30.40,69.00
4575.00,160.00,160.00,30.50,60.00
4576.00,163.00,162.00,30.50,51.00
4577.00,144.00,144.00,30.40,54.00
4578.00,106.00,106.00,30.20,56.00
4579.00,59.00,59.00,29.90,59.00
4580.00,5.00,5.00,29.50,57.00
4581.00,0.00,0.00,28.60,58.00
4582.00,0.00,0.00,27.60,63.00
4583.00,0.00,0.00,26.70,64.00
4584.00,0.00,0.00,25.70,68.00
4585.00,0.00,0.00,24.60,72.00
4586.00,0.00,0.00,23.30,76.00
4587.00,0.00,0.00,22.70,81.00
4588.00,0.00,0.00,22.20,83.00
4589.00,0.00,0.00,22.10,84.00
4590.00,75.00,35.00,23.00,81.00
4591.00,223.00,64.00,24.40,74.00
4592.00,404.00,82.00,26.20,67.00
4593.00,584.00,104.00,28.20,56.00
4594.00,747.00,99.00,30.10,50.00
4595.00,858.00,247.00,31.90,44.00
4596.00,484.00,395.00,32.00,42.00
4597.00,508.00,419.00,32.20,43.00
4598.00,487.00,422.00,32.20,44.00
4599.00,439.00,379.00,32.10,44.00
4600.00,380.00,323.00,31.80,45.00
4601.00,275.00,252.00,31.20,47.00
4602.00,185.00,172.00,30.40,49.00
4603.00,79.00,79.00,29.40,52.00
4604.00,9.00,9.00,28.30,56.00
4605.00,0.00,0.00,26.90,60.00
4606.00,0.00,0.00,25.50,64.00
4607.00,0.00,0.00,24.00,67.00
4608.00,0.00,0.00,22.60,71.00
4609.00,0.00,0.00,21.90,75.00
4610.00,0.00,0.00,21.10,77.00
4611.00,0.00,0.00,20.60,75.00
4612.00,0.00,0.00,20.30,83.00
4613.00,0.00,0.00,20.30,84.00
4614.00,56.00,46.00,21.00,79.00
4615.00,171.00,131.00,22.30,74.00
4616.00,304.00,182.00,23.80,68.00
4617.00,422.00,295.00,25.40,65.00
4618.00,541.00,331.00,26.90,55.00
4619.00,654.00,375.00,28.50,49.00
4620.00,708.00,370.00,29.80,46.00
4621.00,724.00,377.00,30.90,43.00
4622.00,704.00,379.00,31.70,42.00
4623.00,644.00,332.00,32.20,41.00
4624.00,543.00,292.00,32.40,40.00
4625.00,428.00,217.00,32.20,41.00
4626.00,282.00,144.00,31.60,43.00
4627.00,143.00,81.00,30.60,46.00
4628.00,15.00,15.00,29.30,48.00
4629.00,0.00,0.00,27.80,58.00
4630.00,0.00,0.00,26.20,60.00
4631.00,0.00,0.00,24.70,67.00
4632.00,0.00,0.00,23.10,72.00
4633.00,0.00,0.00,22.00,76.00
4634.00,0.00,0.00,20.80,87.00
4635.00,0.00,0.00,20.10,87.00
4636.00,0.00,0.00,19.70,86.00
4637.00,0.00,0.00,19.70,91.00
4638.00,74.00,44.00,20.40,87.00
4639.00,199.00,92.00,21.60,79.00
4640.00,403.00,95.00,23.20,73.00
4641.00,569.00,138.00,24.90,65.00
4642.00,853.00,185.00,27.00,50.00
4643.00,935.00,220.00,28.80,43.00
4644.00,636.00,368.00,29.30,45.00
4645.00,593.00,427.00,29.60,44.00
4646.00,380.00,344.00,29.20,43.00
4647.00,199.00,196.00,28.30,47.00
4648.00,113.00,113.00,27.30,51.00
4649.00,233.00,221.00,26.70,54.00
4650.00,146.00,142.00,26.00,55.00
4651.00,26.00,26.00,25.10,57.00
4652.00,4.00,4.00,24.30,56.00
4653.00,0.00,0.00,23.30,59.00
4654.00,0.00,0.00,22.30,64.00
4655.00,0.00,0.00,21.30,65.00
4656.00,0.00,0.00,20.30,67.00
4657.00,0.00,0.00,19.50,76.00
4658.00,0.00,0.00,18.80,82.00
4659.00,0.00,0.00,18.40,88.00
4660.00,0.00,0.00,18.20,84.00
4661.00,0.00,0.00,18.20,84.00
4662.00,5.00,5.00,18.20,79.00
4663.00,27.00,27.00,18.40,79.00
4664.00,30.00,30.00,18.60,63.00
4665.00,44.00,44.00,18.70,60.00
4666.00,273.00,255.00,19.70,60.00
4667.00,105.00,105.00,19.80,62.00
4668.00,525.00,356.00,21.30,57.00
4669.00,885.00,321.00,23.40,46.00
4670.00,728.00,385.00,24.70,43.00
4671.00,330.00,302.00,24.80,45.00
4672.00,125.00,125.00,24.30,46.00
4673.00,178.00,176.00,24.10,50.00
4674.00,168.00,157.00,23.80,54.00
4675.00,117.00,89.00,23.50,55.00
4676.00,21.00,21.00,22.90,57.00
4677.00,0.00,0.00,22.30,62.00
4678.00,0.00,0.00,21.80,66.00
4679.00,0.00,0.00,21.20,68.00
4680.00,0.00,0.00,20.60,65.00
4681.00,0.00,0.00,20.10,66.00
4682.00,0.00,0.00,19.50,69.00
4683.00,0.00,0.00,19.10,71.00
4684.00,0.00,0.00,19.00,72.00
4685.00,0.00,0.00,18.90,76.00
4686.00,59.00,37.00,19.70,73.00
4687.00,182.00,91.00,21.10,66.00
4688.00,346.00,139.00,22.90,58.00
4689.00,506.00,179.00,24.90,50.00
4690.00,653.00,232.00,26.90,41.00
4691.00,753.00,282.00,28.70,36.00
4692.00,776.00,342.00,30.10,33.00
4693.00,779.00,302.00,31.20,32.00
4694.00,743.00,322.00,32.00,31.00
4695.00,683.00,273.00,32.50,31.00
4696.00,585.00,241.00,32.60,31.00
4697.00,450.00,181.00,32.40,33.00
4698.00,287.00,128.00,31.60,35.00
4699.00,136.00,75.00,30.40,37.00
4700.00,14.00,14.00,29.10,41.00
4701.00,0.00,0.00,27.30,49.00
4702.00,0.00,0.00,25.60,56.00
4703.00,0.00,0.00,23.80,61.00
4704.00,0.00,0.00,22.10,65.00
4705.00,0.00,0.00,20.70,66.00
4706.00,0.00,0.00,19.10,72.00
4707.00,0.00,0.00,18.30,78.00
4708.00,0.00,0.00,17.80,86.00
4709.00,0.00,0.00,17.70,82.00
4710.00,67.00,35.00,18.40,80.00
4711.00,206.00,68.00,19.80,73.00
4712.00,386.00,91.00,21.60,67.00
4713.00,548.00,126.00,23.50,54.00
4714.00,693.00,168.00,25.40,50.00
4715.00,795.00,219.00,27.10,44.00
4716.00,856.00,258.00,28.50,38.00
4717.00,874.00,263.00,29.70,36.00
4718.00,834.00,261.00,30.50,34.00
4719.00,755.00,225.00,30.90,35.00
4720.00,624.00,186.00,31.00,34.00
4721.00,469.00,146.00,30.60,35.00
4722.00,308.00,119.00,29.70,35.00
4723.00,150.00,65.00,28.40,37.00
4724.00,13.00,13.00,26.90,40.00
4725.00,0.00,0.00,25.50,48.00
4726.00,0.00,0.00,24.10,54.00
4727.00,0.00,0.00,22.70,57.00
4728.00,0.00,0.00,21.30,61.00
4729.00,0.00,0.00,20.60,64.00
4730.00,0.00,0.00,19.90,67.00
4731.00,0.00,0.00,19.50,65.00
4732.00,0.00,0.00,19.30,67.00
4733.00,0.00,0.00,19.30,69.00
4734.00,28.00,28.00,19.60,66.00
4735.00,113.00,106.00,20.50,63.00
4736.00,321.00,186.00,22.30,55.00
4737.00,376.00,272.00,23.70,55.00
4738.00,647.00,256.00,25.90,45.00
4739.00,732.00,270.00,27.70,40.00
4740.00,797.00,329.00,29.30,36.00
4741.00,728.00,388.00,30.40,32.00
4742.00,760.00,328.00,31.30,31.00
4743.00,628.00,360.00,31.70,30.00
4744.00,442.00,327.00,31.60,33.00
4745.00,381.00,257.00,31.20,32.00
4746.00,185.00,162.00,30.30,33.00
4747.00,117.00,87.00,29.30,36.00
4748.00,10.00,10.00,28.10,39.00
4749.00,0.00,0.00,26.50,44.00
4750.00,0.00,0.00,24.80,46.00
4751.00,0.00,0.00,23.20,51.00
4752.00,0.00,0.00,21.50,60.00
4753.00,0.00,0.00,20.10,69.00
4754.00,0.00,0.00,18.50,73.00
4755.00,0.00,0.00,17.60,76.00
4756.00,0.00,0.00,16.90,77.00
4757.00,0.00,0.00,16.70,81.00
4758.00,65.00,33.00,17.20,79.00
4759.00,211.00,61.00,18.40,77.00
4760.00,384.00,84.00,19.80,68.00
4761.00,553.00,114.00,21.30,57.00
4762.00,697.00,153.00,22.90,49.00
4763.00,808.00,191.00,24.30,45.00
4764.00,866.00,231.00,25.40,39.00
4765.00,882.00,240.00,26.30,37.00
4766.00,841.00,243.00,26.90,35.00
4767.00,764.00,204.00,27.20,38.00
4768.00,639.00,166.00,27.20,39.00
4769.00,482.00,135.00,26.80,38.00
4770.00,313.00,98.00,25.90,43.00
4771.00,149.00,63.00,24.70,46.00
4772.00,11.00,11.00,23.30,53.00
4773.00,0.00,0.00,22.00,62.00
4774.00,0.00,0.00,20.70,67.00
4775.00,0.00,0.00,19.40,75.00
4776.00,0.00,0.00,18.10,76.00
4777.00,0.00,0.00,18.10,79.00
4778.00,0.00,0.00,18.00,82.00
4779.00,0.00,0.00,18.00,82.00
4780.00,0.00,0.00,17.90,83.00
4781.00,0.00,0.00,17.90,80.00
4782.00,64.00,43.00,18.80,82.00
4783.00,214.00,92.00,20.50,69.00
4784.00,367.00,132.00,22.50,64.00
4785.00,432.00,260.00,24.00,56.00
4786.00,500.00,357.00,25.40,48.00
4787.00,528.00,399.00,26.50,44.00
4788.00,562.00,435.00,27.40,43.00
4789.00,539.00,452.00,28.00,40.00
4790.00,536.00,424.00,28.50,37.00
4791.00,527.00,382.00,28.90,38.00
4792.00,467.00,323.00,29.00,40.00
4793.00,442.00,213.00,29.10,40.00
4794.00,247.00,167.00,28.50,40.00
4795.00,95.00,83.00,27.40,43.00
4796.00,8.00,8.00,26.20,44.00
4797.00,0.00,0.00,25.20,52.00
4798.00,0.00,0.00,24.20,59.00
4799.00,0.00,0.00,23.20,67.00
4800.00,0.00,0.00,22.10,70.00
4801.00,0.00,0.00,21.40,73.00
4802.00,0.00,0.00,20.70,79.00
4803.00,0.00,0.00,20.20,82.00
4804.00,0.00,0.00,19.90,84.00
4805.00,0.00,0.00,19.80,80.00
4806.00,60.00,31.00,20.50,78.00
4807.00,214.00,65.00,22.00,70.00
4808.00,389.00,73.00,23.80,59.00
4809.00,544.00,127.00,25.70,54.00
4810.00,706.00,148.00,27.60,46.00
4811.00,788.00,307.00,29.20,42.00
4812.00,398.00,356.00,29.20,44.00
4813.00,398.00,365.00,29.10,43.00
4814.00,402.00,375.00,29.10,42.00
4815.00,377.00,354.00,29.00,44.00
4816.00,304.00,287.00,28.60,45.00
4817.00,232.00,221.00,28.00,45.00
4818.00,145.00,142.00,27.20,49.00
4819.00,59.00,59.00,26.30,53.00
4820.00,5.00,5.00,25.30,55.00
4821.00,0.00,0.00,24.40,58.00
4822.00,0.00,0.00,23.50,61.00
4823.00,0.00,0.00,22.60,64.00
4824.00,0.00,0.00,21.70,66.00
4825.00,0.00,0.00,21.40,66.00
4826.00,0.00,0.00,21.00,67.00
4827.00,0.00,0.00,20.80,67.00
4828.00,0.00,0.00,20.60,67.00
4829.00,0.00,0.00,20.60,69.00
4830.00,61.00,32.00,21.30,67.00
4831.00,201.00,69.00,22.80,64.00
4832.00,378.00,87.00,24.70,60.00
4833.00,562.00,103.00,26.80,56.00
4834.00,738.00,115.00,29.00,44.00
4835.00,830.00,254.00,30.90,41.00
4836.00,443.00,381.00,31.00,42.00
4837.00,467.00,407.00,31.10,43.00
4838.00,436.00,399.00,31.20,44.00
4839.00,413.00,372.00,31.10,45.00
4840.00,340.00,316.00,30.80,46.00
4841.00,243.00,231.00,30.20,45.00
4842.00,165.00,157.00,29.40,49.00
4843.00,73.00,73.00,28.40,49.00
4844.00,7.00,7.00,27.30,52.00
4845.00,0.00,0.00,26.20,59.00
4846.00,0.00,0.00,25.00,64.00
4847.00,0.00,0.00,23.80,65.00
4848.00,0.00,0.00,22.70,67.00
4849.00,0.00,0.00,21.90,72.00
4850.00,0.00,0.00,21.10,72.00
4851.00,0.00,0.00,20.60,73.00
4852.00,0.00,0.00,20.30,76.00
4853.00,0.00,0.00,20.30,73.00
4854.00,74.00,26.00,21.20,69.00
4855.00,248.00,48.00,22.80,61.00
4856.00,473.00,82.00,25.00,55.00
4857.00,681.00,112.00,27.30,48.00
4858.00,813.00,94.00,29.40,38.00
4859.00,918.00,252.00,31.20,33.00
4860.00,408.00,362.00,30.90,34.00
4861.00,400.00,381.00,30.60,35.00
4862.00,415.00,390.00,30.40,36.00
4863.00,361.00,341.00,30.10,38.00
4864.00,330.00,309.00,29.70,39.00
4865.00,249.00,233.00,29.10,42.00
4866.00,165.00,157.00,28.30,42.00
4867.00,73.00,73.00,27.40,47.00
4868.00,7.00,7.00,26.40,50.00
4869.00,0.00,0.00,24.90,55.00
4870.00,0.00,0.00,23.40,58.00
4871.00,0.00,0.00,21.90,57.00
4872.00,0.00,0.00,20.40,64.00
4873.00,0.00,0.00,19.20,68.00
4874.00,0.00,0.00,17.90,75.00
4875.00,0.00,0.00,17.20,77.00
4876.00,0.00,0.00,16.60,79.00
4877.00,0.00,0.00,16.50,75.00
4878.00,63.00,32.00,17.00,70.00
4879.00,214.00,46.00,18.30,64.00
4880.00,398.00,56.00,19.90,59.00
4881.00,579.00,69.00,21.70,49.00
4882.00,733.00,90.00,23.50,46.00
4883.00,850.00,111.00,25.20,40.00
4884.00,917.00,128.00,26.50,38.00
4885.00,940.00,128.00,27.60,37.00
4886.00,911.00,116.00,28.40,34.00
4887.00,830.00,96.00,28.80,34.00
4888.00,702.00,75.00,28.90,34.00
4889.00,539.00,56.00,28.50,36.00
4890.00,357.00,46.00,27.70,37.00
4891.00,174.00,39.00,26.40,41.00
4892.00,11.00,11.00,24.80,44.00
4893.00,0.00,0.00,23.50,51.00
4894.00,0.00,0.00,22.20,54.00
4895.00,0.00,0.00,20.90,59.00
4896.00,0.00,0.00,19.50,63.00
4897.00,0.00,0.00,19.40,64.00
4898.00,0.00,0.00,19.20,61.00
4899.00,0.00,0.00,19.20,61.00
4900.00,0.00,0.00,19.10,67.00
4901.00,0.00,0.00,19.10,67.00
4902.00,30.00,30.00,19.50,64.00
4903.00,117.00,106.00,20.40,64.00
4904.00,213.00,189.00,21.60,59.00
4905.00,290.00,267.00,22.70,58.00
4906.00,349.00,327.00,23.70,50.00
4907.00,426.00,384.00,24.70,49.00
4908.00,469.00,406.00,25.70,47.00
4909.00,450.00,397.00,26.30,41.00
4910.00,435.00,405.00,26.80,38.00
4911.00,352.00,333.00,27.00,38.00
4912.00,343.00,316.00,27.10,38.00
4913.00,226.00,218.00,26.90,39.00
4914.00,135.00,133.00,26.30,38.00
4915.00,56.00,56.00,25.60,39.00
4916.00,3.00,3.00,24.90,42.00
4917.00,0.00,0.00,23.90,44.00
4918.00,0.00,0.00,22.90,46.00
4919.00,0.00,0.00,21.90,51.00
4920.00,0.00,0.00,20.90,54.00
4921.00,0.00,0.00,19.90,56.00
4922.00,0.00,0.00,19.00,63.00
4923.00,0.00,0.00,18.50,63.00
4924.00,0.00,0.00,18.10,64.00
4925.00,0.00,0.00,18.10,62.00
4926.00,54.00,35.00,18.70,58.00
4927.00,192.00,68.00,20.10,51.00
4928.00,362.00,92.00,22.00,46.00
4929.00,535.00,116.00,24.00,40.00
4930.00,676.00,166.00,26.00,33.00
4931.00,784.00,208.00,27.80,28.00
4932.00,835.00,265.00,29.30,25.00
4933.00,841.00,292.00,30.50,24.00
4934.00,812.00,272.00,31.30,23.00
4935.00,737.00,226.00,31.80,22.00
4936.00,603.00,191.00,31.90,22.00
4937.00,455.00,161.00,31.60,22.00
4938.00,298.00,110.00,30.80,23.00
4939.00,137.00,59.00,29.50,26.00
4940.00,8.00,8.00,28.10,29.00
4941.00,0.00,0.00,26.30,36.00
4942.00,0.00,0.00,24.60,38.00
4943.00,0.00,0.00,22.80,42.00
4944.00,0.00,0.00,21.10,47.00
4945.00,0.00,0.00,19.80,55.00
4946.00,0.00,0.00,18.40,59.00
4947.00,0.00,0.00,17.60,63.00
4948.00,0.00,0.00,17.10,64.00
4949.00,0.00,0.00,17.00,63.00
4950.00,49.00,33.00,17.50,63.00
4951.00,175.00,74.00,18.60,62.00
4952.00,341.00,113.00,20.20,56.00
4953.00,507.00,143.00,22.00,53.00
4954.00,660.00,185.00,23.90,44.00
4955.00,774.00,236.00,25.60,41.00
4956.00,799.00,315.00,26.90,40.00
4957.00,821.00,297.00,28.00,37.00
4958.00,797.00,266.00,28.80,36.00
4959.00,720.00,220.00,29.20,36.00
4960.00,604.00,198.00,29.30,38.00
4961.00,455.00,156.00,28.90,41.00
4962.00,290.00,113.00,28.10,41.00
4963.00,134.00,67.00,26.80,44.00
4964.00,8.00,8.00,25.40,48.00
4965.00,0.00,0.00,24.90,55.00
4966.00,0.00,0.00,24.50,58.00
4967.00,0.00,0.00,24.00,58.00
4968.00,0.00,0.00,23.60,59.00
4969.00,0.00,0.00,23.90,56.00
4970.00,0.00,0.00,24.20,57.00
4971.00,0.00,0.00,24.40,57.00
4972.00,0.00,0.00,24.60,64.00
4973.00,0.00,0.00,24.70,64.00
4974.00,4.00,4.00,24.90,68.00
4975.00,35.00,35.00,25.40,66.00
4976.00,79.00,79.00,26.10,65.00
4977.00,121.00,121.00,26.70,63.00
4978.00,151.00,151.00,27.20,76.00
4979.00,168.00,168.00,27.70,79.00
4980.00,186.00,185.00,28.20,63.00
4981.00,193.00,192.00,28.60,51.00
4982.00,197.00,196.00,28.80,63.00
4983.00,151.00,151.00,29.00,75.00
4984.00,127.00,127.00,29.00,75.00
4985.00,99.00,99.00,28.90,76.00
4986.00,66.00,66.00,28.50,77.00
4987.00,32.00,32.00,28.10,79.00
4988.00,2.00,2.00,27.80,79.00
4989.00,0.00,0.00,27.10,84.00
4990.00,0.00,0.00,26.00,88.00
4991.00,0.00,0.00,26.40,84.00
4992.00,0.00,0.00,26.20,79.00
4993.00,0.00,0.00,25.70,84.00
4994.00,0.00,0.00,25.10,84.00
4995.00,0.00,0.00,24.80,84.00
4996.00,0.00,0.00,24.50,84.00
4997.00,0.00,0.00,24.20,84.00
4998.00,24.00,24.00,24.80,84.00
4999.00,154.00,98.00,26.40,79.00
5000.00,169.00,158.00,27.00,79.00
5001.00,172.00,170.00,27.30,79.00
5002.00,182.00,181.00,27.60,79.00
5003.00,244.00,242.00,27.90,63.00
5004.00,316.00,305.00,28.50,50.00
